% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
33 +9.743420646e+05 +9.743420646e+05 +9.738505346e+05 +9.738505346e+05 -5.3995e-01 +2.6088e-01 +7.4499e-02 -3.1167e-01 -3.2263e-01 -1.5759e-01 -5.6033e-01 +3.3481e-01 +8.8191e-02 +7.3553e-01 -1.4357e-01 +4.8363e-01 +2.3196e-01 -2.8802e-01 -2.9547e-01 -5.4761e-01 +3.9066e-01 +1.8010e-01 +3.9583e-01 +8.9829e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.193498325e+07 +1.193498325e+07 +1.193481305e+07 +1.193481305e+07 +2.8181e-01 -5.1389e-01 +3.2891e-02 +7.5521e-01 -3.2826e-01 +2.1671e-01 -5.8756e-01 -3.5516e-01 +3.1749e-01 -1.8202e-01 -2.6475e-01 -2.0138e-01 -8.7737e-01 +4.6668e-01 -3.4105e-01 -7.2953e-01 +1.1164e-01 +8.9964e-02 +2.1931e-01 -2.1402e-01
2 +9.639161617e+06 +9.639161617e+06 +9.638991417e+06 +9.638991417e+06 -1.9708e-01 -4.0563e-01 -8.9240e-01 +3.0493e-01 +3.5293e-01 +1.5118e-01 -1.5399e-01 -3.5608e-01 +1.5204e-01 -5.2580e-01 +4.0203e-01 -3.3843e-01 +3.7862e-01 -1.3502e-01 +5.0144e-01 -1.3325e-01 -5.0880e-01 +8.8864e-01 -2.5344e-01 -2.0265e-01
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.004105789e+07 +1.004105789e+07 +1.004058814e+07 +1.004058814e+07 -5.8425e-01 +4.5785e-01 -4.6848e-01 -7.7742e-01 -1.1959e-01 -4.0689e-01 -1.8497e-01 +2.1508e-03 -7.7611e-01 +3.7401e-01 +5.7106e-01 +2.6908e-01 -4.8463e-01 +9.2620e-02 +7.4063e-01 -5.8274e-01 +1.5198e-01 +3.6733e-01 -1.3314e-01 -3.3854e-01
2 +7.254744036e+06 +7.254744036e+06 +7.254274286e+06 +7.254274286e+06 -4.3120e-02 +5.2744e-02 +6.0477e-02 +6.7352e-01 +5.4749e-01 +4.4312e-01 +2.9608e-01 -1.6698e-01 -5.1685e-01 +4.6303e-01 -3.7721e-01 -1.0172e-01 +3.4954e-01 +4.9315e-01 +4.1051e-02 -2.9907e-01 +2.1036e-01 +4.7875e-01 -8.1564e-01 -6.2167e-01
67 +6.292055013e+06 +6.292055013e+06 +6.291585263e+06 +6.291585263e+06 -1.6922e-01 +4.1508e-01 +8.3791e-01 -2.7009e-01 -7.3498e-01 +5.7541e-02 -3.9081e-01 +3.5440e-01 -6.9518e-01 +7.8406e-01 -1.9811e-02 -3.8504e-01 -1.0702e-01 -6.0974e-01 +3.7768e-01 +3.3942e-01 +5.9838e-01 +8.3678e-01 +1.1185e-01 +2.9863e-01
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.242231541e+06 +1.242231541e+06 +1.242431451e+06 +1.242431451e+06 +3.8451e-01 -6.5454e-01 -7.5390e-01 -3.8656e-02 -6.3627e-01 +1.8258e-01 -2.5061e-01 -6.4068e-01 -2.0161e-02 +5.1561e-01 -2.5674e-01 -8.2788e-01 -8.0938e-01 -5.5155e-01 +3.7038e-03 -3.9195e-01 -1.6607e-01 +6.2851e-01 +2.5806e-01 -6.9521e-01
2 +8.401545120e+05 +8.401545120e+05 +8.403544220e+05 +8.403544220e+05 -6.4328e-02 -3.2704e-01 +1.4067e-01 +5.0151e-02 -5.6726e-01 +1.8992e-01 +6.8400e-01 +7.1915e-01 -6.1981e-01 +3.8723e-01 +1.9433e-01 -8.1242e-01 +7.8747e-02 -1.2663e-01 -5.7767e-01 +2.2295e-01 +3.7413e-01 +8.3963e-01 +7.3949e-01 +4.5062e-01
45 +5.414365727e+05 +5.414365727e+05 +5.416364827e+05 +5.416364827e+05 -2.0523e-01 -3.3029e-01 +2.7132e-01 -3.4467e-01 -2.8307e-01 +6.1913e-01 -5.4925e-02 +4.6196e-01 +2.3397e-01 -7.0180e-03 -5.7279e-02 -3.1788e-01 +2.1131e-01 -7.3551e-02 +3.9168e-01 +1.4568e-01 -1.1942e-01 -5.7959e-01 -2.0171e-01 +5.3520e-01
87 +3.887444974e+05 +3.887444974e+05 +3.889444074e+05 +3.889444074e+05 -2.1333e-01 +5.8301e-01 +1.8856e-01 -7.1731e-02 -2.2466e-01 +1.6333e-01 +4.2610e-01 +5.8531e-01 -7.4633e-01 +1.7836e-02 -8.7324e-01 +2.2924e-01 -2.9103e-01 -8.3933e-01 +9.1685e-01 +5.9392e-01 -3.7133e-01 -4.1404e-01 +1.5556e-01 +5.5790e-02
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.515536657e+06 +3.515536657e+06 +3.515107057e+06 +3.515107057e+06 -2.0813e-01 -1.5610e-01 -4.8312e-01 +6.6593e-02 -1.0704e-01 +4.9793e-01 +5.2043e-01 -1.9719e-02 -8.8126e-01 -6.9881e-01 +1.2043e-01 +2.5561e-01 -6.7457e-01 -1.7633e-01 -4.8695e-01 +2.9119e-02 -6.7663e-02 -5.5793e-01 +3.6479e-01 +4.3814e-01
39 +2.422458745e+06 +2.422458745e+06 +2.422029145e+06 +2.422029145e+06 -5.3578e-01 +6.6970e-01 -3.3068e-01 +2.4788e-01 -3.4085e-01 +5.5660e-01 +4.7593e-01 -1.6567e-01 +1.8818e-01 +2.1710e-02 -1.9760e-01 -5.0943e-01 +5.9331e-02 -3.2797e-01 -3.4250e-01 -1.2753e-01 -1.2353e-01 -1.2900e-01 +7.5193e-01 -5.3456e-02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.163754873e+07 +1.163754873e+07 +1.163854873e+07 +1.163854873e+07 -4.0905e-01 -7.4293e-01 -2.9236e-01 -5.5905e-01 +2.5428e-02 -3.5953e-02 +5.7845e-01 +1.2316e-01 +6.1499e-01 -5.5241e-01 -6.5810e-01 +5.2094e-01 +5.2808e-01 -4.5774e-01 -5.3216e-01 -4.8439e-02 +6.4071e-01 -3.4463e-01 -9.6296e-03 +3.4942e-01
6 +8.992784254e+06 +8.992784254e+06 +8.993784254e+06 +8.993784254e+06 +1.1500e-01 +3.7215e-01 +7.5617e-01 -5.1498e-01 -4.0492e-01 -3.3656e-01 +4.4546e-01 +3.7191e-01 -1.9387e-01 +6.6372e-01 -5.0075e-01 +3.9675e-01 -2.3261e-01 +1.3931e-01 +7.7418e-01 +8.9465e-01 -2.4137e-01 -4.7585e-02 +1.4723e-01 +1.0523e-01
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.283249708e+06 +2.283249708e+06 +2.283444858e+06 +2.283444858e+06 +5.6016e-01 -1.6373e-01 +8.4298e-01 +7.1138e-01 -1.4696e-01 -4.5573e-02 +1.0895e-01 +1.6027e-02 -2.2232e-02 +2.6493e-01 +5.7941e-01 +4.5822e-01 -4.3256e-01 +3.2265e-01 -8.2169e-02 +7.9657e-01 +3.8066e-01 +3.8060e-01 +5.2334e-01 +6.9335e-01
86 +1.428946376e+06 +1.428946376e+06 +1.429141526e+06 +1.429141526e+06 +3.1996e-01 +3.3503e-01 -4.0511e-01 +4.2674e-01 +4.8053e-03 -1.5586e-01 +4.8109e-01 +7.8708e-02 -6.5379e-01 -5.3743e-02 +2.5613e-01 +9.7835e-02 +3.7999e-01 +4.0099e-01 +1.2036e-01 -3.3712e-01 -2.9881e-01 +5.6504e-01 +7.2356e-01 +8.2821e-01
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.776472884e+07 +3.776472884e+07 +3.776468549e+07 +3.776468549e+07 -5.8897e-01 -2.5311e-01 +1.5144e-01 -4.2721e-01 +8.2321e-01 -2.7858e-01 -9.0273e-02 -3.8021e-01 -2.6953e-01 +5.9588e-02 -9.5527e-01 +2.5708e-01 -6.0707e-01 -5.7129e-01 -8.9495e-02 +1.6343e-01 -3.1453e-01 -3.0275e-01 -1.8336e-01 -5.7085e-01
10 +2.415843314e+07 +2.415843314e+07 +2.415838979e+07 +2.415838979e+07 +5.4979e-01 +3.1670e-01 -5.4444e-02 -3.4603e-01 -3.5639e-01 -3.7187e-01 +4.7837e-02 +2.6767e-01 +1.0260e-01 -1.9053e-02 +2.7831e-01 -4.5708e-01 -4.2587e-01 +6.9028e-02 +6.5560e-01 +7.9331e-01 +8.3111e-01 -5.7106e-01 -9.3019e-02 -3.9987e-01
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.107657407e+07 +1.107657407e+07 +1.107685316e+07 +1.107685316e+07 -6.1700e-01 -8.2210e-01 -6.4597e-02 -2.1643e-01 -4.8416e-01 -4.5659e-01 +3.8482e-01 -4.0467e-02 -1.8472e-01 +5.6273e-01 -1.3034e-01 -4.1112e-01 -5.0808e-01 -3.8691e-01 -4.7034e-01 -1.1737e-01 -4.5654e-01 +4.8930e-02 -7.4718e-01 +4.4516e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.162160053e+06 +4.162160053e+06 +4.163160053e+06 +4.163160053e+06 -3.0243e-01 +2.8322e-01 -3.2624e-01 -1.2961e-01 +3.9892e-01 +1.3582e-01 +6.0949e-02 -4.1487e-01 -4.8175e-01 -7.4424e-01 +8.5254e-01 -8.8323e-01 +2.7866e-01 -8.6927e-01 +1.3303e-01 +5.4023e-01 +2.2307e-01 -1.4713e-02 -3.4480e-01 +2.6883e-01
6 +3.291220993e+06 +3.291220993e+06 +3.292220993e+06 +3.292220993e+06 +8.6706e-01 -3.1927e-01 -6.0610e-03 +6.9556e-01 -1.5102e-02 +4.0926e-02 -5.3479e-01 +4.7429e-01 +1.7243e-01 +5.6520e-01 -5.1124e-01 -8.4700e-02 +1.1243e-01 +2.1972e-01 +6.6953e-01 -3.9170e-01 -4.7110e-01 +5.4074e-01 +2.9331e-01 +1.1566e-01
17 +2.096844052e+06 +2.096844052e+06 +2.097844052e+06 +2.097844052e+06 -5.7690e-01 -1.3353e-01 -6.6940e-01 +2.3664e-02 +1.0231e-01 -3.5197e-01 -3.1033e-02 -1.3344e-02 -1.4967e-01 +5.4100e-01 -5.1937e-01 +8.2350e-01 +3.2346e-01 -3.1364e-02 -1.5068e-01 -7.4818e-01 +3.9714e-01 +5.9304e-01 +2.3969e-01 -1.0438e-01
77 +1.300759129e+06 +1.300759129e+06 +1.301759129e+06 +1.301759129e+06 +2.2421e-01 +4.1061e-02 -2.7947e-01 -1.0274e-01 +6.2030e-02 -3.4224e-01 -6.2455e-01 -5.7155e-01 -1.6028e-01 +7.8388e-01 -2.5836e-01 +1.4938e-01 +2.5870e-01 -4.2788e-01 +2.9866e-01 -2.4822e-02 +8.4316e-01 +7.4832e-01 +1.0931e-01 +6.2352e-01
% function evaluation | noise-free fitness - Fopt (-1.148100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.331748954e+06 +3.331748954e+06 +3.331634144e+06 +3.331634144e+06 -2.4049e-01 +6.5751e-02 +3.2449e-02 -1.6865e-01 +4.6794e-01 -8.3295e-02 +6.4639e-01 -3.7837e-01 +5.0847e-02 +4.9959e-01 -2.2328e-01 -1.2369e-01 +2.4471e-01 +1.3767e-01 -3.8878e-01 -1.0099e-01 +9.3680e-02 +6.6244e-02 +7.0178e-01 +4.4784e-01
9 +2.086256831e+06 +2.086256831e+06 +2.086142021e+06 +2.086142021e+06 -7.8703e-02 -7.5879e-02 +3.2488e-01 -7.6497e-02 +6.2485e-01 +2.7348e-01 +3.6569e-01 -9.4938e-01 +4.2491e-01 -3.1937e-01 +2.0747e-01 -3.2456e-01 -7.9259e-01 +1.4027e-01 +9.1938e-02 -1.1652e-03 +7.3629e-01 -4.6707e-01 -3.3861e-01 +2.3142e-01
% function evaluation | noise-free fitness - Fopt (-3.505800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.709147476e+06 +8.709147476e+06 +8.708796896e+06 +8.708796896e+06 +3.2526e-01 +1.2334e-01 -6.2753e-01 +9.7294e-01 +1.7709e-01 -2.3881e-01 +3.6222e-01 +4.8201e-01 +5.1533e-01 +1.6334e-01 +7.7162e-01 -1.1870e-01 +3.7704e-01 +6.1187e-01 -7.7028e-01 +3.5473e-01 -3.2801e-01 +4.0000e-02 +8.2876e-01 +2.7252e-01
3 +5.706794030e+06 +5.706794030e+06 +5.706443450e+06 +5.706443450e+06 -7.1150e-01 -3.4210e-01 -2.7490e-01 -3.1548e-01 +4.8919e-01 -3.9856e-01 -9.5962e-02 -1.8831e-01 -2.8900e-01 -3.7101e-02 +7.2230e-01 +4.0094e-02 -2.4016e-01 -3.7016e-01 -7.8105e-01 -5.7527e-01 +7.4384e-01 -4.3916e-01 +4.0046e-01 -3.4605e-01
% function evaluation | noise-free fitness - Fopt (-5.700000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.202354998e+07 +1.202354998e+07 +1.202354428e+07 +1.202354428e+07 +5.5199e-01 -5.4361e-01 +4.7838e-01 -1.7492e-02 +5.5020e-01 -9.8727e-02 -5.3866e-03 -5.2146e-03 -1.7892e-01 +7.6051e-02 +2.1071e-01 +6.2859e-01 -2.5993e-01 +3.0680e-01 +1.9316e-01 +1.7187e-01 -1.0497e-01 +5.9262e-01 +4.2985e-01 +5.4548e-01
6 +9.125893097e+06 +9.125893097e+06 +9.125887397e+06 +9.125887397e+06 +6.5170e-01 -7.3054e-01 +3.4382e-02 +1.9732e-02 -2.9765e-02 -4.1221e-01 +4.4043e-01 +3.3133e-01 -2.6872e-01 -1.4051e-01 -2.5254e-01 +5.6988e-01 -2.1236e-02 -6.8750e-01 +4.2475e-01 -5.8114e-01 +5.8649e-01 +1.3699e-02 +1.8921e-01 -4.2945e-02
