% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
19 +9.931482713e+01 +9.931482713e+01 +7.384827127e+00 +7.384827127e+00 +1.7686e-01 +2.0185e-02 +1.2938e-01 +1.5184e-01 +5.6187e-01 -4.7270e-01 +1.6872e-01 +4.1699e-02 +6.0462e-01 -5.7703e-02 -6.5088e-02 +6.0344e-01 +1.1338e-01 -1.6193e-01 +3.0826e-01 -4.8412e-01 -1.6319e-02 -2.8054e-01 +4.7929e-01 -1.1951e-01
% function evaluation | noise-free fitness - Fopt (1.487500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.170849622e+02 +1.170849622e+02 +2.658349622e+02 +2.658349622e+02 -7.0677e-01 +3.6572e-01 -1.8240e-02 +2.7921e-01 +3.4629e-01 -5.9464e-01 -2.9546e-01 +2.5863e-01 -2.9202e-01 +4.2096e-01 +3.5784e-01 +8.1962e-01 -4.1902e-01 +4.8006e-01 +6.1559e-01 +6.1920e-02 +5.1106e-01 +4.1646e-01 +8.5118e-01 +8.2892e-02
3 +9.420167941e+01 +9.420167941e+01 +2.429516794e+02 +2.429516794e+02 -5.0646e-01 +2.5546e-01 -4.6618e-01 -4.0962e-01 -1.7626e-01 -2.5060e-01 -6.6074e-01 -3.3209e-02 -4.4761e-01 +4.0877e-01 -7.2979e-01 +9.5248e-01 +3.0370e-01 +2.2085e-01 -4.5685e-01 -6.7673e-03 -2.0941e-01 -7.3992e-01 +2.2296e-01 +8.8438e-02
63 +5.774494079e+01 +5.774494079e+01 +2.064949408e+02 +2.064949408e+02 -2.4853e-01 +2.0768e-02 +4.3570e-01 +8.4920e-02 -6.6275e-01 +5.9252e-01 -3.8460e-01 -1.7223e-02 -1.3839e-01 -4.5847e-01 -1.6430e-01 -2.9146e-02 -3.7701e-01 +4.0643e-01 -1.5009e-01 +5.3174e-01 +8.0643e-01 +2.4357e-02 +2.8464e-01 -9.4874e-02
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.418951942e+01 +8.418951942e+01 -6.411048058e+01 -6.411048058e+01 +8.5724e-02 +1.4918e-01 +6.6162e-01 -1.8321e-01 -6.8302e-01 +2.5124e-01 -2.8071e-01 -1.1694e-01 +1.7067e-01 +4.9073e-01 -3.7383e-01 -7.4406e-02 -1.6653e-01 +9.0867e-01 -6.3982e-01 -2.6018e-01 +6.1110e-01 -5.2909e-01 +2.3641e-02 +5.5536e-01
3 +4.863328534e+01 +4.863328534e+01 -9.966671466e+01 -9.966671466e+01 +4.7201e-01 -1.0160e-01 -3.2823e-01 -1.4190e-01 +5.8815e-02 -5.6894e-01 +2.8200e-01 -7.0226e-01 +8.9903e-02 -8.2035e-01 +4.3800e-01 +3.8594e-01 +2.7229e-02 -1.8662e-01 +7.3575e-02 -6.9543e-01 +6.5836e-03 -4.5708e-01 -5.5667e-01 -3.1369e-01
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.167720112e+02 +1.167720112e+02 +1.337920112e+02 +1.337920112e+02 +1.7939e-01 -2.1824e-01 +1.4298e-01 +1.1442e-01 -8.2095e-01 -7.5397e-01 -4.3033e-03 -7.3063e-02 +6.3828e-01 -6.0209e-01 +1.5508e-01 -8.7875e-01 +8.3191e-02 -2.4310e-01 -3.1956e-01 +1.8025e-01 -4.9167e-01 -1.0704e-01 -5.9893e-01 +4.8271e-01
2 +5.461739312e+01 +5.461739312e+01 +7.163739312e+01 +7.163739312e+01 -2.4699e-01 -2.3312e-01 +2.6908e-01 -5.1055e-01 -8.0057e-02 +5.4630e-01 -5.5000e-01 -2.3656e-01 -3.4046e-01 -6.2384e-01 +2.7005e-01 -5.0568e-01 -9.7472e-02 -1.1928e-01 -4.4871e-01 -3.9144e-01 +2.4055e-01 +3.4409e-01 +6.0584e-01 -7.0236e-02
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.406280852e+01 +6.406280852e+01 -1.561371915e+02 -1.561371915e+02 +7.2505e-01 -4.1653e-01 -3.1323e-01 +6.7813e-01 +3.3071e-01 +1.5572e-01 +1.8428e-01 -4.5124e-01 -3.1791e-01 +5.6610e-02 +7.5844e-02 +5.6888e-01 +7.4695e-01 -2.2999e-01 -5.8247e-01 -1.8294e-01 -3.1448e-01 -1.1268e-01 -1.1023e-02 +4.4700e-01
2 +4.913420547e+01 +4.913420547e+01 -1.710657945e+02 -1.710657945e+02 -3.1299e-02 +2.7166e-01 -1.2800e-01 +3.0114e-01 -3.8039e-01 -1.5675e-01 +3.6856e-01 +2.7225e-01 +1.4243e-01 +3.1655e-01 -3.6018e-01 +7.8393e-02 +6.0041e-02 -1.7790e-02 +9.3890e-03 +5.3935e-01 +3.8712e-01 +2.7363e-02 -2.6380e-01 +1.4327e-01
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.059665112e+01 +5.059665112e+01 +3.018665112e+01 +3.018665112e+01 -5.0065e-02 +3.2334e-01 -4.4111e-01 -7.2330e-01 +4.3060e-01 +6.5783e-01 -2.3332e-01 -2.7709e-01 +6.8997e-01 -4.5247e-01 -2.1305e-01 +5.6645e-01 -3.1798e-01 -1.7230e-01 +2.0962e-01 +6.4821e-01 -6.9758e-02 +4.1298e-01 -3.4598e-01 +6.4230e-02
17 +3.874194615e+01 +3.874194615e+01 +1.833194615e+01 +1.833194615e+01 -7.4613e-01 +4.7372e-02 +1.2765e-01 -7.3517e-01 +2.6130e-01 -3.2863e-02 +5.4289e-02 -2.3727e-02 -1.8433e-01 +1.5077e-02 +1.9565e-01 +6.6484e-01 +4.5014e-01 -2.0894e-01 -6.2297e-01 +6.4292e-03 -8.8960e-02 +2.6361e-01 +2.6295e-01 -5.6190e-02
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.170426141e+01 +7.170426141e+01 +1.325142614e+02 +1.325142614e+02 -3.2272e-01 -1.9030e-01 -3.2734e-01 +2.8675e-02 -7.6651e-01 +7.0833e-01 -9.6137e-01 +2.6430e-01 -1.6353e-01 +4.7504e-01 -1.9866e-02 +5.1618e-01 -4.0867e-02 -8.7507e-02 +6.6648e-01 -2.1662e-01 +6.0116e-01 -4.0663e-01 +4.1685e-01 -7.9467e-01
2 +5.876921863e+01 +5.876921863e+01 +1.195792186e+02 +1.195792186e+02 -1.1848e-02 +4.3765e-01 +4.9198e-01 -6.2093e-01 -7.2919e-02 +5.1011e-01 -6.0300e-02 -9.2119e-01 +1.9396e-01 +7.7812e-02 -6.7768e-01 +2.3154e-01 +3.8349e-02 +5.0988e-01 -2.5256e-01 -6.2516e-02 -2.0408e-01 +1.4781e-01 +5.3580e-02 +5.6050e-01
50 +3.392682013e+01 +3.392682013e+01 +9.473682013e+01 +9.473682013e+01 -6.4760e-01 +8.2398e-01 +6.9372e-01 +6.2221e-02 +5.8912e-01 +4.3749e-01 -7.4082e-01 -3.9376e-01 +6.3201e-01 -4.6288e-02 +7.0540e-01 -3.9306e-01 -3.2127e-01 +2.8568e-01 -3.8576e-01 +4.6573e-01 -7.4577e-01 +7.1243e-02 +2.3820e-01 -5.9543e-01
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.055651610e+02 +1.055651610e+02 -5.120648390e+02 -5.120648390e+02 +2.9818e-01 +2.0524e-01 -2.9024e-01 +1.1760e-01 -3.2720e-01 -4.7574e-02 +4.0112e-03 +6.3685e-01 -1.9734e-01 -7.6421e-02 -1.6236e-01 +1.0211e-01 -3.6035e-02 +4.9303e-01 -8.3190e-01 -5.2266e-01 +5.8355e-01 +4.2946e-01 +3.1057e-01 -7.0976e-01
2 +9.678464119e+01 +9.678464119e+01 -5.208453588e+02 -5.208453588e+02 -3.4685e-01 -1.4347e-01 -5.2594e-01 -3.8737e-01 +2.2859e-01 -1.3250e-02 -3.2081e-01 +3.9972e-01 -4.6843e-01 -1.6901e-01 -5.9354e-01 +7.9606e-03 +4.3193e-01 -4.2970e-01 +1.1642e-01 -5.0965e-01 +3.4183e-01 +8.5181e-02 +2.4607e-01 -2.3913e-01
