% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4 +7.869693873e+01 +7.869693873e+01 +2.274469387e+02 +2.274469387e+02 -6.8194e-01 -2.3324e-01 -1.6032e-01 +2.1977e-02 +1.7902e-01 +7.3138e-02 +9.3857e-02 -3.7319e-01 -6.7141e-01 +4.6780e-01 +3.6538e-01 +1.7399e-01 -3.7099e-02 +5.9880e-01 -2.6360e-01 +3.3103e-02 +2.1245e-01 +2.4742e-01 +7.2141e-01 -1.2274e-01
39 +5.791436481e+01 +5.791436481e+01 +2.066643648e+02 +2.066643648e+02 +3.3374e-02 -3.4056e-01 +3.3278e-01 +7.4364e-01 -8.1670e-01 -2.3473e-01 -7.0922e-01 +4.7397e-01 -1.2715e-01 +4.1208e-01 +5.1369e-01 +1.2500e-01 -2.1922e-01 -4.3776e-01 +5.9952e-01 -3.3909e-01 +3.1127e-01 -9.1514e-02 +1.9984e-02 +2.3600e-01
% function evaluation | noise-free fitness - Fopt (-1.483000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.807109670e+01 +5.807109670e+01 -9.022890330e+01 -9.022890330e+01 +1.5642e-01 -9.0241e-01 -5.1661e-01 +6.3222e-01 +2.0090e-01 +3.9985e-01 +2.1162e-02 +4.7818e-01 +4.8488e-01 -3.4750e-01 -7.0080e-01 -3.2120e-01 +5.3530e-01 -3.4521e-01 +5.6329e-01 -2.6774e-01 +6.1890e-04 -8.2282e-01 +9.8445e-02 +3.0761e-01
% function evaluation | noise-free fitness - Fopt (1.702000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.626979051e+01 +5.626979051e+01 +7.328979051e+01 +7.328979051e+01 +1.7856e-01 -6.8818e-02 +4.4997e-01 -1.0549e-01 +3.1006e-01 -5.5179e-01 -3.3379e-02 -1.4131e-01 +4.1749e-01 +3.4442e-01 +5.5464e-01 +4.9812e-01 -1.3020e-01 +9.7044e-01 -7.7204e-01 -2.0426e-01 -3.3233e-01 +3.3432e-01 +4.2898e-01 -4.5866e-01
% function evaluation | noise-free fitness - Fopt (-2.202000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.831396533e+01 +4.831396533e+01 -1.718860347e+02 -1.718860347e+02 -1.4104e-02 -2.0676e-01 -6.9243e-01 +8.0187e-02 +3.8222e-01 +6.1800e-01 +6.4158e-01 -2.7623e-01 -2.5578e-01 +6.0678e-01 +4.2101e-02 -6.0408e-01 +6.0012e-01 -4.3783e-01 -6.6612e-01 +6.5705e-01 +2.2920e-01 +6.0828e-02 -2.4444e-01 -4.1731e-02
3 +3.817053053e+01 +3.817053053e+01 -1.820294695e+02 -1.820294695e+02 +2.9422e-02 -5.2297e-02 -2.2591e-01 +3.2921e-01 -3.9668e-01 -2.9170e-02 +3.2196e-01 -5.0878e-01 +3.8143e-01 +5.6518e-01 -2.4202e-01 -3.3157e-01 -6.1914e-01 -6.4383e-01 -3.4404e-02 +6.9049e-01 +9.7471e-02 +6.7375e-01 -3.0026e-01 -1.9689e-01
% function evaluation | noise-free fitness - Fopt (-2.041000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.508709145e+01 +6.508709145e+01 +4.467709145e+01 +4.467709145e+01 +2.2388e-01 -7.8645e-01 -4.6976e-01 +7.9538e-01 -4.6565e-01 -2.6478e-02 -2.6232e-01 +1.2154e-01 -1.4803e-02 -2.7630e-01 -5.1578e-01 -5.9956e-01 -2.4561e-01 +6.3700e-02 +5.4737e-01 -7.0238e-01 +3.2616e-01 +6.7719e-01 +3.3873e-01 -8.9530e-01
2 +5.292864144e+01 +5.292864144e+01 +3.251864144e+01 +3.251864144e+01 -3.2110e-01 +3.0485e-01 -1.9398e-01 +2.6032e-01 -6.7224e-01 +4.1171e-01 +4.1932e-01 +1.2108e-01 -8.7446e-01 -5.8994e-01 +7.8546e-02 +4.5204e-01 +2.7910e-01 -4.3799e-01 +1.0065e-01 +2.6068e-01 +7.3423e-02 +3.4653e-01 +1.5437e-01 +4.0925e-01
3 +3.556445306e+01 +3.556445306e+01 +1.515445306e+01 +1.515445306e+01 -4.6445e-01 -2.8908e-02 -8.7185e-02 -2.0974e-02 +8.3087e-01 -1.4798e-01 +7.0688e-01 +4.6988e-01 -3.0822e-01 -4.3095e-01 -3.2117e-01 -2.9436e-01 -3.7898e-01 +6.9046e-01 -3.4667e-01 -4.9392e-01 -5.5490e-01 +4.9993e-01 -1.1193e-01 -2.9525e-01
% function evaluation | noise-free fitness - Fopt (6.081000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.048911236e+01 +7.048911236e+01 +1.312991124e+02 +1.312991124e+02 +6.8580e-01 -5.8427e-01 +3.7192e-01 -5.9120e-01 +5.7177e-01 +2.0762e-01 -4.6487e-01 -2.9186e-01 -3.7866e-01 -5.2405e-02 +1.1577e-01 +4.7717e-01 +4.7514e-01 +3.1506e-01 -1.1094e-01 +3.7938e-01 -7.4379e-01 -1.1425e-01 -3.6548e-01 -4.6921e-01
2 +6.141841971e+01 +6.141841971e+01 +1.222284197e+02 +1.222284197e+02 -3.9701e-01 +4.0377e-01 +3.8437e-01 -6.6363e-01 -8.4295e-02 -2.4085e-02 -4.2327e-01 -7.5226e-01 +6.2432e-01 -6.8455e-01 -2.9171e-01 -3.6395e-01 +8.2639e-02 -6.6897e-01 +1.9442e-01 -7.8453e-01 -5.1881e-01 -3.6577e-01 +1.0617e-01 -3.9953e-02
% function evaluation | noise-free fitness - Fopt (-6.176300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.142869384e+02 +1.142869384e+02 -5.033430616e+02 -5.033430616e+02 +2.1211e-01 -7.8864e-03 +2.7939e-01 -8.9254e-02 -3.9692e-02 -8.2409e-01 +6.4449e-01 -5.0831e-01 +3.3711e-03 -4.6593e-01 +3.6732e-01 +6.2206e-01 +5.3643e-01 +5.9642e-02 -4.6144e-01 -4.2978e-01 -1.7656e-01 +7.9983e-01 -2.2314e-01 -8.2987e-01
4 +8.145153846e+01 +8.145153846e+01 -5.361784615e+02 -5.361784615e+02 +3.0253e-01 +2.9776e-01 -7.3499e-01 -4.6255e-01 +2.5615e-01 +9.9857e-02 +6.2579e-01 +5.5559e-01 +9.1031e-03 +1.2627e-01 +1.5408e-01 -7.8606e-01 +7.9794e-01 -4.3204e-01 +3.3043e-01 +6.7172e-01 -3.3821e-01 -4.4238e-01 -8.5724e-01 -3.6573e-01
9 +5.856634513e+01 +5.856634513e+01 -5.590636549e+02 -5.590636549e+02 -6.8452e-01 -1.1341e-01 -5.0744e-01 -3.5267e-01 +7.6982e-02 +4.1709e-01 -8.3700e-01 -3.9895e-01 +2.1839e-01 +4.5719e-01 -4.3108e-01 +2.1065e-01 -7.3463e-01 +1.7551e-01 -1.2133e-01 +1.3487e-01 -5.8760e-01 -9.3415e-01 -4.9587e-01 -1.1782e-01
